,config appearance force_rewrite,config appearance noise_preview,config appearance show_aposteriori_surface,config appearance skip_volume_generation,config appearance surface_3d_preview,config areasampling areasize_mm,config areasampling areasize_px,config areasampling voxelsize_mm,config filepattern,config filepattern_abspath,config filepattern_series_number,config generator_id,config generators Continuous tubes element_number,config generators Continuous tubes radius_distribution_fixed,config generators Continuous tubes radius_distribution_maximum,config generators Continuous tubes radius_distribution_mean,config generators Continuous tubes radius_distribution_minimum,config generators Continuous tubes radius_distribution_normal,config generators Continuous tubes radius_distribution_standard_deviation,config generators Continuous tubes radius_distribution_uniform,config generators Continuous tubes random_generator_seed,config generators Gensei n_objects,config generators Unconnected tubes allow_overlap,config generators Unconnected tubes element_number,config generators Unconnected tubes last_element_can_be_smaller,config generators Unconnected tubes length_distribution_mean,config generators Unconnected tubes length_distribution_standard_deviation,config generators Unconnected tubes maximum_1000_iteration_number,config generators Unconnected tubes orientation_alpha_rad,config generators Unconnected tubes orientation_anisotropic,config generators Unconnected tubes orientation_beta_rad,config generators Unconnected tubes orientation_variance_rad,config generators Unconnected tubes radius_distribution_fixed,config generators Unconnected tubes radius_distribution_maximum,config generators Unconnected tubes radius_distribution_mean,config generators Unconnected tubes radius_distribution_minimum,config generators Unconnected tubes radius_distribution_normal,config generators Unconnected tubes radius_distribution_standard_deviation,config generators Unconnected tubes radius_distribution_uniform,config generators Unconnected tubes random_generator_seed,config generators Unconnected tubes tube_shape,config generators Unconnected tubes volume_fraction,config generators Voronoi tubes element_number,config generators Voronoi tubes radius_distribution_fixed,config generators Voronoi tubes radius_distribution_maximum,config generators Voronoi tubes radius_distribution_mean,config generators Voronoi tubes radius_distribution_minimum,config generators Voronoi tubes radius_distribution_normal,config generators Voronoi tubes radius_distribution_standard_deviation,config generators Voronoi tubes radius_distribution_uniform,config generators Voronoi tubes random_generator_seed,config measurement polygon_radius_selection_method,config measurement tube_shape,config output aposteriori_measurement,config output aposteriori_measurement_multiplier,config output note,config output one_row_filename,config output run_label,config postprocessing add_noise,config postprocessing background_intensity,config postprocessing gaussian_blur,config postprocessing gaussian_filter_sigma_mm,config postprocessing intensity_profile_intensity,config postprocessing intensity_profile_radius,config postprocessing limit_negative_intensities,config postprocessing measurement_resolution,config postprocessing negative,config postprocessing noise_exponent,config postprocessing noise_lambda0,config postprocessing noise_lambda1,config postprocessing noise_mean,config postprocessing noise_rng_seed,config postprocessing noise_std,config postprocessing output_dtype,config required_teigen_version,measurement area volume [mm^3],measurement count [],measurement length [mm],measurement length d. [mm^-2],measurement mean radius [mm],measurement negative numeric volume [mm^3],measurement negative numeric volume fraction [],measurement numeric surface [mm^2],measurement numeric volume [mm^3],measurement numeric volume fraction [],measurement surface [mm^2],measurement surface d. [mm^-1],measurement volume [mm^3],measurement volume d. [],processing_info datetime,processing_info step1_finished,processing_info step1_generate_time_s,processing_info step1_generate_vtk_time_s,processing_info step1_init_datetime,processing_info step1_total_time_s,processing_info step2_finish_datetime,processing_info step2_finished,processing_info step2_generate_volume_time_s,processing_info step2_init_datetime,processing_info step2_numeric_measurement_time_s,processing_info step2_save_volume_time_s,processing_info step2_total_time_s,volume [mm^3],numeric volume [mm^3],surface [mm^2],numeric surface [mm^2],surface difference [mm^2],surface difference [-],surface difference [%],volume difference [mm^3],volume difference [-],volume difference [%],surface error [mm^2],surface error [-],surface error [%],volume error [mm^3],volume error [-],volume error [%],measurement_resolution,length_distribution_mean,radius_distribution_mean,element_number,element number,measurement resolution,step 1 time [s],step 2 time [s],total time [s],radius method
5901,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume,True,False,1.0,element number cylinder volume,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,30,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50113.2151531,0.783018986767,7125.29664571,13886.7848469,0.216981013233,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.56519,14.290045,2017-10-09 13:05:51.665046,36.855235,2017-10-09 13:05:51.174497,False,0.0,2017-10-09 13:05:51.068216,0.023327,0.082954,0.106281,13879.3220612,13886.7848469,7110.02570405,7125.29664571,15.27094166,0.00214780400179,0.214780400179,7.4627857,0.000537690938152,0.0537690938152,15.27094166,0.00214780400179,0.214780400179,7.4627857,0.000537690938152,0.0537690938152,30,10.0,5.0,50.0,50.0,30,36.855235,0.106281,36.961516,cylinder volume
5903,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error,True,False,1.0,element number cylinder surface + sphere error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,30,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50163.1651575,0.783799455586,7093.30103191,13836.8348425,0.216200544414,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.673314,19.540887,2017-10-09 13:06:29.617455,42.214201,2017-10-09 13:06:29.038590,False,0.0,2017-10-09 13:06:28.931807,0.023652,0.083131,0.106783,13879.3220612,13836.8348425,7110.02570405,7093.30103191,-16.72467214,-0.00235226605868,-0.235226605868,-42.4872187,-0.00306118832841,-0.306118832841,16.72467214,0.00235226605868,0.235226605868,42.4872187,0.00306118832841,0.306118832841,30,10.0,5.0,50.0,50.0,30,42.214201,0.106783,42.320984,cylinder surface + sphere error
5905,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error + join error,True,False,1.0,element number cylinder surface + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,30,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50140.3110546,0.783442360229,7119.94460619,13859.6889454,0.216557639771,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.604967,17.759551,2017-10-09 13:07:12.899213,40.364518,2017-10-09 13:07:12.373874,False,0.0,2017-10-09 13:07:12.240983,0.022925,0.109966,0.132891,13879.3220612,13859.6889454,7110.02570405,7119.94460619,9.91890214,0.00139505854871,0.139505854871,-19.6331158,-0.00141455870203,-0.141455870203,9.91890214,0.00139505854871,0.139505854871,19.6331158,0.00141455870203,0.141455870203,30,10.0,5.0,50.0,50.0,30,40.364518,0.132891,40.497409,cylinder surface + sphere error + join error
5907,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume + sphere error + join error,True,False,1.0,element number cylinder volume + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,30,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50116.2966449,0.783067135077,7123.99850903,13883.7033551,0.216932864923,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.880583,17.938821,2017-10-09 13:07:54.307778,40.819404,2017-10-09 13:07:53.813509,False,0.0,2017-10-09 13:07:53.679622,0.023071,0.110816,0.133887,13879.3220612,13883.7033551,7110.02570405,7123.99850903,13.97280498,0.00196522566325,0.196522566325,4.3812939,0.000315670598368,0.0315670598368,13.97280498,0.00196522566325,0.196522566325,4.3812939,0.000315670598368,0.0315670598368,30,10.0,5.0,50.0,50.0,30,40.819404,0.133887,40.953291,cylinder volume + sphere error + join error
5909,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface,True,False,1.0,element number cylinder surface,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,40,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50153.3969194,0.783646826865,7106.31247549,13846.6030806,0.216353173135,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.693729,26.359134,2017-10-09 13:08:36.176527,49.052863,2017-10-09 13:08:35.671357,False,0.0,2017-10-09 13:08:35.540444,0.023575,0.107338,0.130913,13879.3220612,13846.6030806,7110.02570405,7106.31247549,-3.71322856,-0.00052225248045,-0.052225248045,-32.7189806,-0.00235739040104,-0.235739040104,3.71322856,0.00052225248045,0.052225248045,32.7189806,0.00235739040104,0.235739040104,40,10.0,5.0,50.0,50.0,40,49.052863,0.130913,49.183776,cylinder surface
5911,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume,True,False,1.0,element number cylinder volume,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,40,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50116.4891082,0.783070142316,7118.59730758,13883.5108918,0.216929857684,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.715212,26.347181,2017-10-09 13:09:26.303064,49.062393,2017-10-09 13:09:25.803584,False,0.0,2017-10-09 13:09:25.646178,0.023213,0.134193,0.157406,13879.3220612,13883.5108918,7110.02570405,7118.59730758,8.57160353,0.00120556575838,0.120556575838,4.1888306,0.00030180368908,0.030180368908,8.57160353,0.00120556575838,0.120556575838,4.1888306,0.00030180368908,0.030180368908,40,10.0,5.0,50.0,50.0,40,49.062393,0.157406,49.219799,cylinder volume
5913,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error,True,False,1.0,element number cylinder surface + sphere error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,40,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50141.2666179,0.783457290905,7111.5992912,13858.7333821,0.216542709095,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,23.191071,36.305035,2017-10-09 13:10:16.481599,59.496106,2017-10-09 13:10:15.983144,False,0.0,2017-10-09 13:10:15.792150,0.036254,0.15474,0.190994,13879.3220612,13858.7333821,7110.02570405,7111.5992912,1.57358715,0.000221319474148,0.0221319474148,-20.5886791,-0.00148340668292,-0.148340668292,1.57358715,0.000221319474148,0.0221319474148,20.5886791,0.00148340668292,0.148340668292,40,10.0,5.0,50.0,50.0,40,59.496106,0.190994,59.6871,cylinder surface + sphere error
5915,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error + join error,True,False,1.0,element number cylinder surface + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,40,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50131.8212481,0.783309707002,7115.58730647,13868.1787519,0.216690292998,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.625155,32.539594,2017-10-09 13:11:17.211621,55.164749,2017-10-09 13:11:16.697176,False,0.0,2017-10-09 13:11:16.503570,0.022924,0.170682,0.193606,13879.3220612,13868.1787519,7110.02570405,7115.58730647,5.56160242,0.00078221973471,0.078221973471,-11.1433093,-0.000802871296658,-0.0802871296658,5.56160242,0.00078221973471,0.078221973471,11.1433093,0.000802871296658,0.0802871296658,40,10.0,5.0,50.0,50.0,40,55.164749,0.193606,55.358355,cylinder surface + sphere error + join error
5917,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume + sphere error + join error,True,False,1.0,element number cylinder volume + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,40,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50119.8926056,0.783123321962,7117.91826274,13880.1073944,0.216876678038,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.683134,32.387153,2017-10-09 13:12:13.533498,55.070287,2017-10-09 13:12:13.025252,False,0.0,2017-10-09 13:12:12.814696,0.029961,0.180595,0.210556,13879.3220612,13880.1073944,7110.02570405,7117.91826274,7.89255869,0.00111006050027,0.111006050027,0.785333199998,5.65829654024e-05,0.00565829654024,7.89255869,0.00111006050027,0.111006050027,0.785333199998,5.65829654024e-05,0.00565829654024,40,10.0,5.0,50.0,50.0,40,55.070287,0.210556,55.280843,cylinder volume + sphere error + join error
5919,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface,True,False,1.0,element number cylinder surface,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,50,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50141.617131,0.783462767673,7107.64880018,13858.382869,0.216537232327,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.544323,44.928755,2017-10-09 13:13:09.793884,67.473078,2017-10-09 13:13:09.283702,False,0.0,2017-10-09 13:13:09.092785,0.023779,0.167138,0.190917,13879.3220612,13858.382869,7110.02570405,7107.64880018,-2.37690387,-0.000334303133201,-0.0334303133201,-20.9391922,-0.0015086610216,-0.15086610216,2.37690387,0.000334303133201,0.0334303133201,20.9391922,0.0015086610216,0.15086610216,50,10.0,5.0,50.0,50.0,50,67.473078,0.190917,67.663995,cylinder surface
5921,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume,True,False,1.0,element number cylinder volume,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,50,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50117.9998539,0.783093747716,7115.50609708,13882.0001461,0.216906252284,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.714219,44.843154,2017-10-09 13:14:18.453571,67.557373,2017-10-09 13:14:17.924328,False,0.0,2017-10-09 13:14:17.700684,0.022923,0.200721,0.223644,13879.3220612,13882.0001461,7110.02570405,7115.50609708,5.48039303,0.000770797920868,0.0770797920868,2.6780849,0.000192955022456,0.0192955022456,5.48039303,0.000770797920868,0.0770797920868,2.6780849,0.000192955022456,0.0192955022456,50,10.0,5.0,50.0,50.0,50,67.557373,0.223644,67.781017,cylinder volume
5923,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error,True,False,1.0,element number cylinder surface + sphere error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,50,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50132.7174348,0.783323709918,7111.71342404,13867.2825652,0.216676290082,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.91033,87.306612,2017-10-09 13:15:27.180007,110.216942,2017-10-09 13:15:26.663052,False,0.0,2017-10-09 13:15:26.438734,0.023146,0.201172,0.224318,13879.3220612,13867.2825652,7110.02570405,7111.71342404,1.68771999,0.000237371854934,0.0237371854934,-12.039496,-0.000867441215566,-0.0867441215566,1.68771999,0.000237371854934,0.0237371854934,12.039496,0.000867441215566,0.0867441215566,50,10.0,5.0,50.0,50.0,50,110.216942,0.224318,110.44126,cylinder surface + sphere error
5925,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error + join error,True,False,1.0,element number cylinder surface + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,50,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50127.7845632,0.7832466338,7113.63562009,13872.2154368,0.2167533662,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.546536,79.26592,2017-10-09 13:17:18.720153,101.812456,2017-10-09 13:17:18.163072,False,0.0,2017-10-09 13:17:17.847138,0.04011,0.275824,0.315934,13879.3220612,13872.2154368,7110.02570405,7113.63562009,3.60991604,0.00050772193945,0.050772193945,-7.1066244,-0.000512029648759,-0.0512029648759,3.60991604,0.00050772193945,0.050772193945,7.1066244,0.000512029648759,0.0512029648759,50,10.0,5.0,50.0,50.0,50,101.812456,0.315934,102.12839,cylinder surface + sphere error + join error
5927,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume + sphere error + join error,True,False,1.0,element number cylinder volume + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,50,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50122.101318,0.783157833093,7114.91339739,13877.898682,0.216842166907,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.781793,78.968067,2017-10-09 13:19:01.748944,101.74986,2017-10-09 13:19:01.231810,False,0.0,2017-10-09 13:19:00.961062,0.023116,0.247632,0.270748,13879.3220612,13877.898682,7110.02570405,7114.91339739,4.88769334,0.000687436803107,0.0687436803107,-1.4233792,-0.000102553942745,-0.0102553942745,4.88769334,0.000687436803107,0.0687436803107,1.4233792,0.000102553942745,0.0102553942745,50,10.0,5.0,50.0,50.0,50,101.74986,0.270748,102.020608,cylinder volume + sphere error + join error
5929,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface,True,False,1.0,element number cylinder surface,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,60,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50135.2187381,0.783362792782,7108.37490774,13864.7812619,0.216637207218,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.538479,98.981217,2017-10-09 13:20:44.710837,121.519696,2017-10-09 13:20:44.193548,False,0.0,2017-10-09 13:20:43.928900,0.023144,0.241504,0.264648,13879.3220612,13864.7812619,7110.02570405,7108.37490774,-1.65079631,-0.00023217866977,-0.023217866977,-14.5407993,-0.0010476591894,-0.10476591894,1.65079631,0.00023217866977,0.023217866977,14.5407993,0.0010476591894,0.10476591894,60,10.0,5.0,50.0,50.0,60,121.519696,0.264648,121.784344,cylinder surface
5931,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,50.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume,True,False,1.0,element number cylinder volume,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,60,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50118.8191362,0.783106549004,7113.82950007,13881.1808638,0.216893450996,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-09 09:31:44.922942,True,22.759586,99.457291,2017-10-09 13:22:47.649642,122.216877,2017-10-09 13:22:46.975003,False,0.0,2017-10-09 13:22:46.670952,0.022927,0.281124,0.304051,13879.3220612,13881.1808638,7110.02570405,7113.82950007,3.80379602,0.00053499047378,0.053499047378,1.8588026,0.000133926037007,0.0133926037007,3.80379602,0.00053499047378,0.053499047378,1.8588026,0.000133926037007,0.0133926037007,60,10.0,5.0,50.0,50.0,60,122.216877,0.304051,122.520928,cylinder volume
